2010 Federal Election Polling Places [Event:15508 Phase:FinalResults Generated:2013-01-22T15:06:18 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
SA,179,Adelaide,6649,1,Adelaide East,Christian Brothers College,214 Wakefield St,,,ADELAIDE,SA,5000,-34.928400,138.609000
SA,179,Adelaide,58808,5,Adelaide East PPVC,Hutt Street Centre,258 Hutt St,,,ADELAIDE,SA,5000,-34.934261,138.612885
SA,179,Adelaide,6650,1,Adelaide Hospital,Royal Adelaide Hospital,North Tce,,,ADELAIDE,SA,5000,-34.920400,138.609000
SA,179,Adelaide,6651,1,Adelaide South,Gilles St Primary School,91 Gilles St,,,ADELAIDE,SA,5000,-34.934300,138.604000
SA,179,Adelaide,6652,1,Adelaide West,St Mary's College,253 Franklin St,,,ADELAIDE,SA,5000,-34.928100,138.589000
SA,179,Adelaide,7011,1,Black Forest East,Clarence Park Community Centre,Cnr Canterbury Tce & East Ave,,,CLARENCE PARK,SA,5034,-34.961300,138.581000
SA,179,Adelaide,7008,1,Black Forest West,Black Forest Primary School,679 South Rd,,,BLACK FOREST,SA,5035,-34.960400,138.574000
SA,179,Adelaide,6653,1,Blair Athol,St Paul Lutheran Church,44 Audrey Ave,,,BLAIR ATHOL,SA,5084,-34.861600,138.599000
SA,179,Adelaide,6654,1,Blair Athol North,Gepps Cross Primary School,Stanley Ave,,,BLAIR ATHOL,SA,5084,-34.854200,138.599000
SA,179,Adelaide,6655,1,Broadview,Broadview Uniting Church Hall,cnr Gallway & Collingrove Aves,,,BROADVIEW,SA,5083,-34.880086,138.614978
SA,179,Adelaide,7049,1,Brompton,Bowden Brompton Community Centre,19 Green St,,,BROMPTON,SA,5007,-34.897900,138.576000
SA,179,Adelaide,7010,1,Clarence Park,Church of the Trinity,318 Goodwood Rd,,,CLARENCE PARK,SA,5034,-34.964300,138.590000
SA,179,Adelaide,6664,1,College Park,Hackney Kindergarten,68 Richmond St,,,COLLEGE PARK,SA,5069,-34.907600,138.617000
SA,179,Adelaide,36447,1,Croydon (Adelaide),Church of Christ,49 Elizabeth St,,,CROYDON,SA,5008,-34.894400,138.568000
SA,179,Adelaide,6657,1,Croydon Park,Church of the Nazarene,Cnr Days Rd & Boomerang Rd,,,CROYDON PARK,SA,5008,-34.880400,138.563000
SA,179,Adelaide,12086,1,Croydon Park West (Adelaide),TAFE SA Croydon Campus,Goodall Ave,,,CROYDON PARK,SA,5008,-34.876300,138.558000
SA,179,Adelaide,30170,5,Divisional Office (PREPOLL),Divisional Office,9th Floor,Origin Energy House,1 King William St,ADELAIDE,SA,5000,-34.921880,138.599140
SA,179,Adelaide,6887,1,Dulwich,St Peter Claver's Church Hall,1A Stuart Road,,,DULWICH,SA,5065,-34.934500,138.632000
SA,179,Adelaide,6659,1,Enfield,Enfield Primary School,Clarice Ave,,,ENFIELD,SA,5085,-34.865500,138.602000
SA,179,Adelaide,6660,1,Enfield North (Adelaide),Enfield High School,350 Grand Junction Rd,,,ENFIELD,SA,5085,-34.849000,138.604000
SA,179,Adelaide,6661,1,Enfield South,Our Lady of the Sacred Heart College,496 Regency Rd,,,ENFIELD,SA,5085,-34.873000,138.604000
SA,179,Adelaide,6868,1,Fullarton,Highgate Building,103 Fisher St,,,FULLARTON,SA,5063,-34.956800,138.620000
SA,179,Adelaide,6871,1,Goodwood,Illingworth Masonic Hall,15-17 Hampton St South,,,GOODWOOD,SA,5034,-34.951253,138.588350
SA,179,Adelaide,6872,1,Goodwood Park,St George's Anglican Church Hall,cnr Goodwood Rd & Angus St,,,GOODWOOD,SA,5034,-34.954176,138.589852
SA,179,Adelaide,6663,1,Greenacres,Hampstead Primary School,38 Muller Rd,,,GREENACRES,SA,5086,-34.871000,138.626000
SA,179,Adelaide,6671,1,Hampstead Gardens,Church of Christ,28 Gambia Ave,,,HAMPSTEAD GARDENS,SA,5086,-34.873500,138.626000
SA,179,Adelaide,7066,1,Hindmarsh,Sacred Heart Church,252 Port Rd,,,HINDMARSH,SA,5007,-34.904600,138.569000
SA,179,Adelaide,6878,1,Hyde Park,Walford School For Girls,316 Unley Rd,,,HYDE PARK,SA,5061,-34.957600,138.607000
SA,179,Adelaide,7303,1,Kent Town,Wesley Uniting Church,Cnr Fullarton Rd and Grenfell St,,,KENT TOWN,SA,5067,-34.919500,138.622000
SA,179,Adelaide,7067,1,Keswick,Richmond Primary School,8 Surrey Rd,,,KESWICK,SA,5035,-34.943030,138.572210
SA,179,Adelaide,6668,1,Kilburn,St Brigid's Parish Hall,43 Le Hunte St,,,KILBURN,SA,5084,-34.862300,138.588000
SA,179,Adelaide,6670,1,Lower North Adelaide,St Cyprian's Anglican Church,70 Melbourne St,,,NORTH ADELAIDE,SA,5006,-34.905900,138.608000
SA,179,Adelaide,31070,1,Malvern,Malvern Uniting Church Hall,44 Marlborough St,,,MALVERN,SA,5061,-34.958400,138.612000
SA,179,Adelaide,36446,1,Marden West (Adelaide),Payneham Road Uniting Church,343 Payneham Rd,,,MARDEN,SA,5070,-34.896400,138.638000
SA,179,Adelaide,6673,1,Maylands,New Life Christian Community Church,cnr Augusta & Dover Sts,,,MAYLANDS,SA,5069,-34.913100,138.636000
SA,179,Adelaide,7079,1,Mile End (Adelaide),St George's College,73 Rose St,,,MILE END,SA,5031,-34.922500,138.571000
SA,179,Adelaide,6674,1,Nailsworth,Nailsworth Primary School,2 Balfour St,,,NAILSWORTH,SA,5083,-34.882500,138.604000
SA,179,Adelaide,6675,1,North Adelaide,North Adelaide Primary School,60-80 Tynte St,,,NORTH ADELAIDE,SA,5006,-34.905200,138.598000
SA,179,Adelaide,6676,1,Northfield,Northfield Primary School,North Ave,,,NORTHFIELD,SA,5085,-34.848800,138.619000
SA,179,Adelaide,12082,1,Northfield South,Ross Smith Secondary School,Hampstead Rd,,,NORTHFIELD,SA,5085,-34.865600,138.620000
SA,179,Adelaide,38208,1,Northgate,Oakden Baptist Church,215-233 Fosters Rd,,,NORTHGATE,SA,5085,-34.855170,138.633200
SA,179,Adelaide,7311,1,Norwood (Adelaide),St Ignatius Parish Hall,cnr William & Queen Sts,,,NORWOOD,SA,5067,-34.924096,138.638989
SA,179,Adelaide,7312,1,Norwood West,Norwood Primary School,39 Osmond Tce,,,NORWOOD,SA,5067,-34.918800,138.631000
SA,179,Adelaide,6886,1,Parkside East,Parkside Primary School,12 Robsart St,,,PARKSIDE,SA,5063,-34.944600,138.620000
SA,179,Adelaide,6679,1,Prospect,Prospect Town Hall,128 Prospect Rd,,,PROSPECT,SA,5082,-34.886150,138.593730
SA,179,Adelaide,6683,1,Prospect East,St Anthony's Greek Orthodox Church,65-67 Milner St,,,PROSPECT,SA,5082,-34.890100,138.602000
SA,179,Adelaide,6681,1,Prospect North,Prospect North Primary School,30 Stuart Rd,,,PROSPECT,SA,5082,-34.875300,138.596000
SA,179,Adelaide,6682,1,Prospect South,Blackfriars Priory School,Highbury St,,,PROSPECT,SA,5082,-34.895400,138.596000
SA,179,Adelaide,7077,1,Renown Park,Brompton Primary School,Napier St,,,RENOWN PARK,SA,5008,-34.894400,138.581000
SA,179,Adelaide,6888,1,Rose Park,Rose Park Primary School,54 Alexandra Ave,,,ROSE PARK,SA,5067,-34.931200,138.628000
SA,179,Adelaide,6684,1,St Peters,All Souls Anglican Church Hall,34A Third Ave,,,ST PETERS,SA,5069,-34.907300,138.625000
SA,179,Adelaide,6667,1,St Peters East,Spicer Uniting Church,44A Fourth Ave,,,ST PETERS,SA,5069,-34.906830,138.623245
SA,179,Adelaide,33202,2,Special Hospital Team 1,Multiple sites,,,,,SA,,,
SA,179,Adelaide,33203,2,Special Hospital Team 2,Multiple sites,,,,,SA,,,
SA,179,Adelaide,33205,2,Special Hospital Team 3,Multiple sites,,,,,SA,,,
SA,179,Adelaide,33206,2,Special Hospital Team 4,Multiple sites,,,,,SA,,,
SA,179,Adelaide,33207,2,Special Hospital Team 5,Multiple sites,,,,ADELAIDE,SA,5000,,
SA,179,Adelaide,38420,2,Special Hospital Team 6,Multiple sites,,,,,SA,,,
SA,179,Adelaide,6889,1,Unley,Unley Town Hall,181 Unley Rd,,,UNLEY,SA,5061,-34.950821,138.608307
SA,179,Adelaide,6686,1,Walkerville,St Andrew's School,37-39 Church Tce,,,WALKERVILLE,SA,5081,-34.892310,138.615270
SA,179,Adelaide,6656,1,Walkerville North,St Monica's Parish School,92 North East Rd,,,WALKERVILLE,SA,5081,-34.887600,138.616000
SA,179,Adelaide,6890,1,Wayville,Latvian Evangelican Lutheran Hall,23 Rose Tce,,,WAYVILLE,SA,5034,-34.943100,138.595000
SA,180,Barker,6702,1,Allendale East,Allendale East Public Hall,Bay Rd,,,ALLENDALE EAST,SA,5291,-38.003800,140.708000
SA,180,Barker,7325,1,Angaston,Angaston Town Hall,Washington St,,,ANGASTON,SA,5353,-34.504400,139.045000
SA,180,Barker,6704,1,Barmera,Barmera YMCA Recreation Centre,James Tce,,,BARMERA,SA,5345,-34.252000,140.453000
SA,180,Barker,6705,1,Beachport,Beachport Recreation Centre,Golf Course Rd,,,BEACHPORT,SA,5280,-37.476300,140.010000
SA,180,Barker,6706,1,Berri,Berri Masonic Lodge Hall,McIntosh St,,,BERRI,SA,5343,-34.284800,140.598000
SA,180,Barker,31247,5,Berri IVC PPVC,Masonic Lodge Hall,McIntosh St,,,BERRI,SA,5343,,
SA,180,Barker,7331,1,Blanchetown,Blanchetown Sporting Complex,Onslow St,,,BLANCHETOWN,SA,5357,-34.352600,139.609000
SA,180,Barker,6709,1,Bordertown,Bordertown High School,30 South Tce,,,BORDERTOWN,SA,5268,-36.315400,140.787000
SA,180,Barker,12994,5,Bordertown IVC PPVC,Bordertown High School,South Tce,,,BORDERTOWN,SA,5268,,
SA,180,Barker,7339,1,Cadell,Cadell Institute,McGuire Tce,,,CADELL,SA,5321,-34.039300,139.764000
SA,180,Barker,7341,1,Cambrai,Cambrai Institute,Skinner St,,,CAMBRAI,SA,5353,-34.653600,139.283000
SA,180,Barker,6711,1,Carpenter Rocks,Carpenter Rocks Recreation Hall,Carpenter Rocks Rd,,,CARPENTER ROCKS,SA,5291,-37.913600,140.399000
SA,180,Barker,6712,1,Cobdogla,Cobdogla Primary School,Dolan St,,,COBDOGLA,SA,5346,-34.243100,140.407000
SA,180,Barker,6713,1,Compton,Compton Soldiers Memorial Hall,Sassanowsky Rd,,,COMPTON,SA,5291,-37.801900,140.729000
SA,180,Barker,6714,1,Coomandook,Coomandook Uniting Church Hall,Dukes Hwy,,,COOMANDOOK,SA,5261,-35.472200,139.701000
SA,180,Barker,6715,1,Coonalpyn,Coonalpyn Hall,Dukes Hwy,,,COONALPYN,SA,5265,-35.697200,139.859000
SA,180,Barker,33133,5,Coonalpyn IVC PPVC,Coonalpyn Hall,Dukes Highway,,,COONALPYN,SA,5265,,
SA,180,Barker,6716,1,Coonawarra,Coonawarra Soldiers Memorial Hall,Helen Rd,,,COONAWARRA,SA,5263,-37.291400,140.833000
SA,180,Barker,30171,5,Divisional Office (PREPOLL),Divisional Office,4/2 Mitchell St,,,MOUNT GAMBIER,SA,5290,-37.829010,140.782671
SA,180,Barker,7349,1,Eden Valley,Eden Valley Lutheran Church Hall,Murray St,,,EDEN VALLEY,SA,5235,-34.642000,139.098000
SA,180,Barker,6718,1,Frances,Frances Soldiers Memorial Institute,Railway Tce,,,FRANCES,SA,5262,-36.709600,140.956000
SA,180,Barker,6719,1,Furner,Furner Community Hall,North Tce,,,FURNER,SA,5280,-37.408500,140.337000
SA,180,Barker,6720,1,Geranium,Geranium Primary School,1 Geranium Tce,,,GERANIUM,SA,5301,-35.381900,140.159000
SA,180,Barker,6721,1,Glenburnie,Glenburnie Memorial Hall,Casterton Rd,,,GLENBURNIE,SA,5291,-37.840100,140.857000
SA,180,Barker,6722,1,Glencoe,Glencoe Central Primary School,Kirrup Rd,,,GLENCOE,SA,5291,-37.660000,140.561000
SA,180,Barker,6723,1,Glossop,Glossop High School,Old Sturt Hwy,,,GLOSSOP,SA,5344,-34.274700,140.535000
SA,180,Barker,7188,1,Jervois,Jervois Memorial Hall,Williams St,,,JERVOIS,SA,5259,-35.265700,139.436000
SA,180,Barker,6728,1,Kalangadoo,Kalangadoo Primary School,Millicent Rd,,,KALANGADOO,SA,5278,-37.565000,140.696000
SA,180,Barker,6729,1,Karoonda,Karoonda Institute,Peake St,,,KAROONDA,SA,5307,-35.093428,139.896074
SA,180,Barker,6730,1,Keith,Keith Institute,Heritage St,,,KEITH,SA,5267,-36.097564,140.354052
SA,180,Barker,7372,1,Keyneton,Keyneton Primary School,Henschke Rd,,,KEYNETON,SA,5353,-34.552600,139.132000
SA,180,Barker,6733,1,Kingston SE,Kingston Community School,East Tce,,,KINGSTON SE,SA,5275,-36.837600,139.854000
SA,180,Barker,6735,1,Kongorong,Kongorong Soldiers Memorial Institute,Hay Tce,,,KONGORONG,SA,5291,-37.898600,140.561000
SA,180,Barker,6737,1,Lameroo,St John Ambulance Centre,Chandos Tce,,,LAMEROO,SA,5302,-35.329000,140.515000
SA,180,Barker,6740,1,Loxton,Lutheran Peace Hall,Bookpurnong Tce,,,LOXTON,SA,5333,-34.452881,140.570540
SA,180,Barker,38505,5,Loxton IVC PPVC,Lutheran Peace Hall,Bookpurnong Tce,,,LOXTON,SA,5333,,
SA,180,Barker,6741,1,Loxton North,Loxton North Primary School,Balfour Ogilvy Ave,,,LOXTON NORTH,SA,5333,-34.413800,140.625000
SA,180,Barker,6742,1,Lucindale,Lucindale Memorial Hall,Centenary Ave,,,LUCINDALE,SA,5272,-36.971600,140.367000
SA,180,Barker,7378,1,Lyndoch,Lyndoch Primary School,Margaret St,,,LYNDOCH,SA,5351,-34.604162,138.886600
SA,180,Barker,6743,1,Lyrup,Lyrup Primary School,Downer Tce,,,LYRUP,SA,5343,-34.256000,140.654000
SA,180,Barker,7381,1,Mannum,Mannum Leisure Centre,51 Adelaide Rd,,,MANNUM,SA,5238,-34.915509,139.305731
SA,180,Barker,6747,1,Meningie,Meningie Uniting Church Hall,Princes Hwy,,,MENINGIE,SA,5264,-35.684600,139.341000
SA,180,Barker,6748,1,Mil Lel,Mil Lel Primary School,Kennedy Ave,,,MIL LEL,SA,5291,-37.781000,140.825000
SA,180,Barker,6749,1,Millicent,Millicent RSL Hall,North Tce,,,MILLICENT,SA,5280,-37.595144,140.348663
SA,180,Barker,6750,1,Millicent South,Newbery Park Primary School,Bridges St,,,MILLICENT,SA,5280,-37.608600,140.362000
SA,180,Barker,7388,1,Moculta,Moculta Primary School,Truro Rd,,,MOCULTA,SA,5353,-34.472900,139.118000
SA,180,Barker,6751,1,Monash,Monash Memorial Hall,Randall Tce,,,MONASH,SA,5342,-34.237900,140.558000
SA,180,Barker,6752,1,Moorak,Moorak Public Hall,Yells Rd,,,MOORAK,SA,5291,-37.863200,140.737000
SA,180,Barker,6753,1,Moorook,Moorook Community Hall,Kingston-Loxton Rd,,,MOOROOK,SA,5332,-34.287500,140.367000
SA,180,Barker,7391,1,Morgan,Morgan Institute,Ninth St,,,MORGAN,SA,5320,-34.033400,139.669000
SA,180,Barker,6755,1,Mount Burr,Mount Burr United Netball Clubrooms,Riddoch Ave,,,MOUNT BURR,SA,5279,-37.538984,140.457682
SA,180,Barker,6756,1,Mount Gambier,Mount Gambier Christ Church Hall,Bay Rd,,,MOUNT GAMBIER,SA,5290,-37.844621,140.771838
SA,180,Barker,6757,1,Mount Gambier East,Melaleuca Park Primary School,Boandik Tce,,,MOUNT GAMBIER,SA,5290,-37.840200,140.794000
SA,180,Barker,6759,1,Mount Gambier North,Mount Gambier North Primary School,Heath St,,,MOUNT GAMBIER,SA,5290,-37.816300,140.774000
SA,180,Barker,6744,1,Mount Gambier Park,McDonald Park Primary School,57 North Tce,,,MOUNT GAMBIER,SA,5290,-37.826711,140.793258
SA,180,Barker,34268,5,Mount Gambier PPVC,76 Commercial Street East,,,,MOUNT GAMBIER,SA,5290,-37.828700,140.783000
SA,180,Barker,6760,1,Mount Gambier West,Mount Gambier High School,Brownes Rd,,,MOUNT GAMBIER,SA,5290,-37.825900,140.765000
SA,180,Barker,6800,1,Mundulla,Mundulla Primary School,Cnr Hinge & Kennedy Sts,,,MUNDULLA,SA,5270,-36.358510,140.692910
SA,180,Barker,7209,1,Murray Bridge,Murray Bridge Primary School,North Tce,,,MURRAY BRIDGE,SA,5253,-35.116500,139.272000
SA,180,Barker,6762,1,Murray Bridge East,Murray Bridge Basketball Stadium,Showgrounds,Princes Hwy East,,MURRAY BRIDGE EAST,SA,5253,-35.115200,139.303000
SA,180,Barker,12996,5,Murray Bridge PPVC,Guide Hall,19 Standen St,,,MURRAY BRIDGE,SA,5253,-35.122100,139.272000
SA,180,Barker,7210,1,Murray Bridge South,Murray Bridge High School,Lohmann St,,,MURRAY BRIDGE,SA,5253,-35.134600,139.285000
SA,180,Barker,7211,1,Murray Bridge West,Johnstone Park Combined Clubs Hall,Adelaide Rd,,,MURRAY BRIDGE,SA,5253,-35.125300,139.261000
SA,180,Barker,7213,1,Mypolonga,Mypolonga Institute,Green St,,,MYPOLONGA,SA,5254,-35.040100,139.355000
SA,180,Barker,6763,1,Nangula,Nangula Soldiers Memorial Hall,Princes Hwy,,,NANGULA,SA,5280,-37.646000,140.399000
SA,180,Barker,6764,1,Nangwarry,Nangwarry Primary School,Whitford Cres,,,NANGWARRY,SA,5277,-37.541300,140.825000
SA,180,Barker,6765,1,Naracoorte,Naracoorte Council Chambers,DeGaris Pl,,,NARACOORTE,SA,5271,-36.963669,140.741028
SA,180,Barker,38506,5,Naracoorte IVC PPVC,Naracoorte Council Chambers,DeGaris Pl,,,NARACOORTE,SA,5271,,
SA,180,Barker,6767,1,Naracoorte South,Naracoorte South Primary School,Cedar Ave,,,NARACOORTE,SA,5271,-36.972300,140.746000
SA,180,Barker,6768,1,Narrung,Narrung Hall,Alexandrina Dr,,,NARRUNG,SA,5259,-35.513300,139.171000
SA,180,Barker,6769,1,Nildottie,Nildottie Lutheran Church Hall,Main Rd,,,NILDOTTIE,SA,5238,-34.680600,139.651000
SA,180,Barker,7396,1,Nuriootpa,Nuriootpa Senior Citizens Clubrooms,24 Murray St,,,NURIOOTPA,SA,5355,-34.472500,138.996000
SA,180,Barker,13261,5,Nuriootpa PPVC,Nuriootpa Senior Citizens Clubrooms,24 Murray St,,,NURIOOTPA,SA,5355,-34.472500,138.996000
SA,180,Barker,6771,1,Padthaway,Padthaway Primary School,Vogelsang Rd,,,PADTHAWAY,SA,5271,-36.593000,140.497000
SA,180,Barker,7218,1,Palmer,Palmer Hall,Adelaide-Mannum Rd,,,PALMER,SA,5237,-34.853200,139.161000
SA,180,Barker,6773,1,Parilla,Parilla Institute,Mallee Hwy,,,PARILLA,SA,5303,-35.297400,140.670000
SA,180,Barker,6774,1,Paringa,Paringa Murtho War Memorial Hall,Hughes St,,,PARINGA,SA,5340,-34.180700,140.784000
SA,180,Barker,6777,1,Peake,Peake Memorial Hall,Mallee Hwy,,,PEAKE,SA,5301,-35.366400,139.952000
SA,180,Barker,6778,1,Penola,Penola RSL Hall,Young St,,,PENOLA,SA,5277,-37.379500,140.836000
SA,180,Barker,6779,1,Pinnaroo,Pinnaroo Institute,Day St,,,PINNAROO,SA,5304,-35.260600,140.909000
SA,180,Barker,6781,1,Ponde,Ponde Hall,Dabinett Rd,,,PONDE,SA,5238,-34.951100,139.310000
SA,180,Barker,6782,1,Port MacDonnell,Port MacDonnell Senior Citizens Club,Elizabeth St,,,PORT MACDONNELL,SA,5291,-38.051200,140.700000
SA,180,Barker,46638,4,Prison Mobile Team 1,Mobilong Prison,Maurice Rd,,,MURRAY BRIDGE,SA,5253,-35.121,139.252
SA,180,Barker,46640,4,Prison Mobile Team 2,Mount Gambier Prison,Sec 119,Kongorong Rd,,MOORAK,SA,5291,-37.8494,140.64
SA,180,Barker,46753,4,Prison Mobile Team 3,Cadell Training Centre,Boden Rd,,,CADELL,SA,5321,-34.057,139.759
SA,180,Barker,6783,1,Purnong,Purnong District Hall,Forster St,,,PURNONG,SA,5238,-34.854400,139.623000
SA,180,Barker,6784,1,Ramco,Ramco Institute,Ramco Rd,,,RAMCO,SA,5322,-34.170619,139.935290
SA,180,Barker,36548,3,Remote Mobile Team 1,Multiple sites,,,,,SA,,,
SA,180,Barker,6786,1,Rendelsham,Rendelsham Community Hall,Julia Moore St,,,RENDELSHAM,SA,5280,-37.550800,140.226000
SA,180,Barker,6787,1,Renmark,Renmark Paringa Community and Civic Centre,61 Eighteenth St,,,RENMARK,SA,5341,-34.178738,140.749134
SA,180,Barker,6788,1,Renmark North,Renmark North Primary School,Warrego St,,,RENMARK NORTH,SA,5341,-34.127500,140.710000
SA,180,Barker,13263,5,Renmark PPVC,Renmark Paringa Council Community and Civic Centre,61 Eighteenth St,,,RENMARK,SA,5341,-34.178738,140.749134
SA,180,Barker,6789,1,Renmark West,Renmark West Primary School,Tarcoola St,,,RENMARK WEST,SA,5341,-34.166800,140.710000
SA,180,Barker,6790,1,Robe,Robe Institute,Smillie St,,,ROBE,SA,5276,-37.163223,139.754878
SA,180,Barker,7416,1,Sandy Creek,Sandy Creek Primary School,Davies Rd,,,SANDY CREEK,SA,5350,-34.614100,138.829000
SA,180,Barker,7417,1,Sedan,Sedan Hall,Swan Reach Rd,,,SEDAN,SA,5353,-34.572600,139.299000
SA,180,Barker,6793,1,Southend,Southend Community Club,Eliza St,,,SOUTHEND,SA,5280,-37.567600,140.134000
SA,180,Barker,33222,2,Special Hospital Team 1,Multiple sites,,,,MILLICENT,SA,5280,,
SA,180,Barker,33223,2,Special Hospital Team 2,Bordertown Memorial Hospital,23 South Tce,,,BORDERTOWN,SA,5268,-36.312400,140.767000
SA,180,Barker,33224,2,Special Hospital Team 3,Multiple sites,,,,MENINGIE,SA,5264,,
SA,180,Barker,33225,2,Special Hospital Team 4,Multiple sites,,,,,SA,,,
SA,180,Barker,33226,2,Special Hospital Team 5,Multiple sites,,,,,SA,,,
SA,180,Barker,33227,2,Special Hospital Team 6,Multiple sites,,,,KINGSTON SE,SA,5275,,
SA,180,Barker,33228,2,Special Hospital Team 7,Multiple sites,,,,,SA,,,
SA,180,Barker,36550,2,Special Hospital Team 8,Multiple sites,,,,,SA,,,
SA,180,Barker,36551,2,Special Hospital Team 9,Multiple sites,,,,,SA,,,
SA,180,Barker,7423,1,Stockwell,Stockwell Hall,Duckponds Rd,,,STOCKWELL,SA,5355,-34.433900,139.052000
SA,180,Barker,6794,1,Suttontown,Suttontown Primary School,Pine Hall Ave,,,SUTTONTOWN,SA,5291,-37.798500,140.773000
SA,180,Barker,6795,1,Swan Reach,Swan Reach Town Hall,Nildottie Rd,,,SWAN REACH,SA,5354,-34.605342,139.634711
SA,180,Barker,6796,1,Tailem Bend,Tailem Bend Town Hall,95 Railway Tce,,,TAILEM BEND,SA,5260,-35.254800,139.455000
SA,180,Barker,6797,1,Tantanoola,Tantanoola Primary School,Randall St,,,TANTANOOLA,SA,5280,-37.698600,140.454000
SA,180,Barker,7424,1,Tanunda,Tanunda Soldiers Memorial Hall,Basedow Rd,,,TANUNDA,SA,5352,-34.526723,138.969045
SA,180,Barker,6799,1,Tarpeena,Tarpeena Primary School,12 Edward St,,,TARPEENA,SA,5277,-37.628200,140.798000
SA,180,Barker,6802,1,Tintinara,Tintinara War Memorial Institute,Dukes Hwy,,,TINTINARA,SA,5266,-35.884700,140.058000
SA,180,Barker,7428,1,Truro,Truro Town Hall,Moorundie St,,,TRURO,SA,5356,-34.408700,139.127000
SA,180,Barker,6803,1,Waikerie,Lutheran Social Centre,Cates Ave,,,WAIKERIE,SA,5330,-34.184000,139.982000
SA,180,Barker,32455,5,Waikerie IVC PPVC,Lutheran Redeemer Social Centre,Cates Ave,,,WAIKERIE,SA,5330,,
SA,180,Barker,7431,1,Walker Flat,Walker Flat Hall,Lagoon View Dr,,,WALKER FLAT,SA,5238,-34.761700,139.569000
SA,180,Barker,7237,1,Wellington,Wellington Community Hall,Jervois Rd,,,WELLINGTON,SA,5259,-35.330800,139.381000
SA,180,Barker,6805,1,Western Flat,Western Flat Hall,Bordertown-Naracoorte Rd,,,WESTERN FLAT,SA,5268,-36.523000,140.750000
SA,180,Barker,6806,1,Willalooka,Willalooka Hall,Riddoch Hwy,,,WILLALOOKA,SA,5267,-36.401700,140.346000
SA,180,Barker,6807,1,Winkie,Croation Association Hall,Bulpitt Rd,,,WINKIE,SA,5343,-34.313800,140.526000
SA,180,Barker,6809,1,Wolseley,Wolseley Community Club,Railway Tce N,,,WOLSELEY,SA,5269,-36.364900,140.906000
SA,180,Barker,7241,1,Woods Point,Woods Point Community Hall,Baily St,,,WOODS POINT,SA,5254,-35.219600,139.381000
SA,180,Barker,6813,1,Yahl,Yahl Primary School,Lange Rd,,,YAHL,SA,5291,-37.879900,140.829000
SA,182,Boothby,33173,1,Aberfoyle Park North (Boothby),Aberfoyle Park Baptist Church Hall,Cnr Manning Rd & Lyn St,,,ABERFOYLE PARK,SA,5159,-35.059200,138.600000
SA,182,Boothby,31785,1,Adelaide (Boothby),Origin Energy House,9th Floor,1 King William St,,ADELAIDE,SA,5000,-34.921200,138.600000
SA,182,Boothby,58733,5,Adelaide BOOTHBY PPVC,Origin Energy House,9th Floor,1 King William St,,ADELAIDE,SA,5000,,
SA,182,Boothby,7007,1,Ascot Park South,Active Elders Association Rooms,Cnr Charles and Albert Sts,,,ASCOT PARK,SA,5043,-34.991300,138.563000
SA,182,Boothby,6858,1,Bedford Park,Flinders Medical Centre,Flinders Dr,,,BEDFORD PARK,SA,5042,-35.021700,138.568000
SA,182,Boothby,6859,1,Belair,Belair Schools,Main Rd,,,BELAIR,SA,5052,-35.005500,138.626000
SA,182,Boothby,6860,1,Bellevue Heights,Bellevue Heights Primary School,17-19 Vaucluse Cres,,,BELLEVUE HEIGHTS,SA,5050,-35.029800,138.589000
SA,182,Boothby,6861,1,Blackwood,Blackwood Hills Baptist Church,72 Coromandel Parade,,,BLACKWOOD,SA,5051,-35.029400,138.620000
SA,182,Boothby,6862,1,Blackwood Central,Blackwood Church of Christ Hall,367 Shepherds Hill Rd,,,BLACKWOOD,SA,5051,-35.022100,138.614000
SA,182,Boothby,7089,1,Brighton,Brighton Uniting Church Hall,443 Brighton Rd,,,BRIGHTON,SA,5048,-35.016400,138.522000
SA,182,Boothby,7090,1,Brighton South,South Brighton Community Hall,Dover Square,,,SOUTH BRIGHTON,SA,5048,-35.024700,138.529000
SA,182,Boothby,7009,1,Clarence Gardens,St Francis of Assisi Hall,Cnr South Rd & Dinwoodie Ave,,,CLARENCE GARDENS,SA,5039,-34.970200,138.574000
SA,182,Boothby,6864,1,Colonel Light Gardens,Colonel Light Gardens Primary School,Windsor Av,,,COLONEL LIGHT GARDENS,SA,5041,-34.982500,138.595000
SA,182,Boothby,6865,1,Coromandel Valley (Boothby),Coromandel Valley Primary School,Main Rd,,,COROMANDEL VALLEY,SA,5051,-35.033400,138.625000
SA,182,Boothby,7094,1,Darlington,Marion Council Chambers,245 Sturt Rd,,,STURT,SA,5047,-35.018100,138.552000
SA,182,Boothby,7012,1,Daw Park,Colonel Light Gardens Uniting Church Hall,560 Goodwood Rd,,,DAW PARK,SA,5041,-34.981000,138.592000
SA,182,Boothby,30173,5,Divisional Office (PREPOLL),Divisional Office,"5th Floor, Marion Tower",297 Diagonal Road,,OAKLANDS PARK,SA,5046,-35.013550,138.543500
