Provisional list of polling places released at beginning of election,,,,,,,,,,,,
State,DivisionNm,DivisionID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostcode,Latitude,Longitude
QLD,Moreton,173,Warrigal,Warrigal Road State School,314 Warrigal Rd,,,EIGHT MILE PLAINS,QLD,4113,-27.5864,153.084
QLD,Moreton,173,Wellers Hill,Wellers Hill State School,190 Toohey Rd,,,TARRAGINDI,QLD,4121,-27.52575697,153.0469089
QLD,Moreton,173,Yeronga,Yeronga State School,122 Park Rd,,,YEERONGPILLY,QLD,4105,-27.5199,153.02
QLD,Moreton,173,Yeronga West,St Sebastian's Catholic Primary School,141 Kadumba St,,,YERONGA,QLD,4104,-27.513534,153.01028
QLD,Oxley,174,Augustine Heights,St Augustine's College,50 Saint Augustine's Dr,,,AUGUSTINE HEIGHTS,QLD,4300,-27.65925661,152.8879022
QLD,Oxley,174,Augustine Heights Central,Augusta State School,60-100 Brittains Rd,,,AUGUSTINE HEIGHTS,QLD,4300,-27.6554849,152.8778381
QLD,Oxley,174,Bellbird Park,Bellbird Park State Secondary College,2 Alesana Dr,,,BELLBIRD PARK,QLD,4300,-27.63855766,152.8846009
QLD,Oxley,174,Brisbane City (Oxley),,,,,,,,,
QLD,Oxley,174,Brisbane North (Oxley),Brisbane City Hall,King George Square,,,BRISBANE CITY,QLD,4000,-27.46895461,153.0235082
QLD,Oxley,174,Camira,Camira State School,184-202 Old Logan Rd,,,CAMIRA,QLD,4300,-27.62235216,152.9163127
QLD,Oxley,174,Carole Park,Carole Park State School,260 Waterford Rd,,,WACOL,QLD,4076,-27.60710204,152.9334218
QLD,Oxley,174,Collingwood Park (Oxley),Collingwood Park State School,12-16 Burrel St,,,COLLINGWOOD PARK,QLD,4301,-27.61511,152.862798
QLD,Oxley,174,Darra,Darra State School,12 Winslow St,,,DARRA,QLD,4076,-27.571056,152.954092
QLD,Oxley,174,Durack,Durack State School,69 Inala Ave,,,INALA,QLD,4077,-27.596754,152.983152
QLD,Oxley,174,Forest Lake,Forest Lake State School,8 Kauri Pl,,,FOREST LAKE,QLD,4078,-27.6128447,152.9587165
QLD,Oxley,174,Forest Lake Central,Forest Lake Uniting Church,528 Waterford Rd,,,ELLEN GROVE,QLD,4078,-27.6123434,152.9538498
QLD,Oxley,174,Forest Lake East,Forest Lake State High School,cnr High St & Forest Lake Blvd,,,FOREST LAKE,QLD,4078,-27.623982,152.971664
QLD,Oxley,174,Forest Lake South,Grand Ave State School,cnr Centennial Way & Grand Ave,,,FOREST LAKE,QLD,4078,-27.6256867,152.9595109
QLD,Oxley,174,Gailes,Karate Hall,83 Old Logan Rd,,,CAMIRA,QLD,4300,-27.6128,152.916
QLD,Oxley,174,Goodna,St Francis Xavier School,6 Church St,,,GOODNA,QLD,4300,-27.61118349,152.8996507
QLD,Oxley,174,Inala,Western Suburbs State Special School,78 Glenala Rd,,,INALA,QLD,4077,-27.58776707,152.9771761
QLD,Oxley,174,Inala Central,TAFE Queensland Inala Campus,54 Thrush St,,,INALA,QLD,4077,-27.602469,152.975936
QLD,Oxley,174,Jamboree Heights,Jamboree Heights State School,35 Beanland St,,,JAMBOREE HEIGHTS,QLD,4074,-27.55470394,152.9299104
QLD,Oxley,174,Jindalee,Jindalee State School,114 Burrendah Rd,,,JINDALEE,QLD,4074,-27.53090739,152.9349888
QLD,Oxley,174,Jindalee South,Darra/Jindalee Catholic Parish Hall,111 Yallambee Rd,,,JINDALEE,QLD,4074,-27.540403,152.939581
QLD,Oxley,174,Middle Park,Middle Park State School,27 MacFarlane St,,,MIDDLE PARK,QLD,4074,-27.56011527,152.918589
QLD,Oxley,174,Middle Park East,Good News Lutheran  School,49 Horizon Dr,,,MIDDLE PARK,QLD,4074,-27.5544535,152.928179
QLD,Oxley,174,Mount Ommaney,Mount Ommaney Special School,94 Capitol Dr,,,MOUNT OMMANEY,QLD,4074,-27.5435845,152.9417047
QLD,Oxley,174,Oxley (Oxley),Oxley Senior Citizens Hall,86 Oxley Station Rd,,,OXLEY,QLD,4075,-27.55510102,152.9752683
QLD,Oxley,174,Oxley South (Oxley),Oxley State School,26 Bannerman St,,,OXLEY,QLD,4075,-27.56337714,152.9803528
QLD,Oxley,174,Pallara,Pallara State School,39 Ritchie Rd,,,PALLARA,QLD,4110,-27.629789,152.994365
QLD,Oxley,174,Redbank,Redbank State School,9 Brisbane Rd,,,REDBANK,QLD,4301,-27.60339361,152.8657469
QLD,Oxley,174,Redbank Plains (Oxley),Redbank Plains State School,39-53 School Rd,,,REDBANK PLAINS,QLD,4301,-27.6484,152.851
QLD,Oxley,174,Redbank Plains East (Oxley),Redbank Plains State High School,136 Willow Rd,,,REDBANK PLAINS,QLD,4301,-27.65162652,152.8691754
QLD,Oxley,174,Redbank South,Kruger Parade Baptist Church,2 Henderson St,,,REDBANK,QLD,4301,-27.62318048,152.8747794
QLD,Oxley,174,Richlands East,Richlands East State School,99 Poinsettia St,,,INALA,QLD,4077,-27.5985,152.968
QLD,Oxley,174,Serviceton South,Serviceton South State School,59 Lorikeet St,,,INALA,QLD,4077,-27.60697466,152.9764199
QLD,Oxley,174,Seventeen Mile Rocks,ISEE Church,308 Seventeen Mile Rocks Rd,,,SEVENTEEN MILE ROCKS,QLD,4073,-27.550485,152.957875
QLD,Oxley,174,Springfield,Woodcrest State College,38 Nev Smith Dr,,,SPRINGFIELD,QLD,4300,-27.65786866,152.9206787
QLD,Oxley,174,Springfield Lakes (Oxley),Springfield Lakes State School,63 Springfield Lakes Blvd,,,SPRINGFIELD LAKES,QLD,4300,-27.6699529,152.9222391
QLD,Petrie,175,Aspley (Petrie),Aspley Special School,751 Zillmere Rd,,,ASPLEY,QLD,4034,-27.35661,153.02133
QLD,Petrie,175,Aspley East (Petrie),Aspley East State School,31 Helena St,,,ASPLEY,QLD,4034,-27.3620442,153.0237704
QLD,Petrie,175,Aspley West (Petrie),Aspley State School,cnr Maundrell Tce & Horn Rd,,,ASPLEY,QLD,4034,-27.3691,153.014
QLD,Petrie,175,Bald Hills,Bald Hills State School,2156 Gympie Rd,,,BALD HILLS,QLD,4036,-27.32065,153.00679
QLD,Petrie,175,Bracken Ridge,Bracken Ridge Uniting Church,cnr Pellinore Rd & Bracken St,,,BRACKEN RIDGE,QLD,4017,-27.316686,153.0382897
QLD,Petrie,175,Bracken Ridge East,Bracken Ridge State School,1 Binburra St,,,BRACKEN RIDGE,QLD,4017,-27.32483,153.04209
QLD,Petrie,175,Bracken Ridge South,St Joseph's Catholic Primary School,30 Eldorado St,,,BRACKEN RIDGE,QLD,4017,-27.3249809,153.0344415
QLD,Petrie,175,Bracken Ridge West,Norris Road State School,28 Greenore St,,,BRACKEN RIDGE,QLD,4017,-27.3175,153.025
QLD,Petrie,175,Bridgeman Downs (Petrie),The Church of the Resurrection,30 Ridley Rd,,,BRIDGEMAN DOWNS,QLD,4035,-27.35212,153.0036
QLD,Petrie,175,Brisbane City (Petrie),,,,,,,,,
QLD,Petrie,175,Brisbane North (Petrie),Brisbane City Hall,King George Square,,,BRISBANE CITY,QLD,4000,-27.46895461,153.0235082
QLD,Petrie,175,Burpengary East (Petrie),Burpengary East Community & Cultural Complex,cnr Maitland St & Old Bay Rd,,,BURPENGARY EAST,QLD,4505,-27.1579,152.99
QLD,Petrie,175,Clontarf,Clontarf Beach State School,91 Elizabeth Ave,,,CLONTARF,QLD,4019,-27.2535858,153.0811265
QLD,Petrie,175,Clontarf Beach,Clontarf Beach State High School,cnr Elizabeth Ave & King St,,,CLONTARF,QLD,4019,-27.24935,153.08587
QLD,Petrie,175,Deception Bay North,Deception Bay Community Hall,2 Raymond Tce, ,,DECEPTION BAY,QLD,4508,-27.18426673,153.0247653
QLD,Petrie,175,Deception Bay South,Deception Bay State High School,19-57 Phillip Pde,,,DECEPTION BAY,QLD,4508,-27.2002,153.03055
QLD,Petrie,175,Deception Bay West,Deception Bay North State School,33-49 Old Bay Rd,,,DECEPTION BAY,QLD,4508,-27.18117,153.01603
QLD,Petrie,175,Fitzgibbon,Fitzgibbon Community Centre,545 Roghan Rd,,,FITZGIBBON,QLD,4018,-27.33889,153.02813
QLD,Petrie,175,Griffin,Griffin State School,19 Wesley Rd,,,GRIFFIN,QLD,4503,-27.2562,153.02392
QLD,Petrie,175,Kippa-Ring,Kippa-Ring State School,400 Elizabeth Ave,,,KIPPA-RING,QLD,4021,-27.23033,153.08663
QLD,Petrie,175,Kippa-Ring North,,,,,,,,,
QLD,Petrie,175,Kippa-Ring West,Hercules Road State School,Hercules Rd ,,,KIPPA-RING,QLD,4021,-27.2209042,153.0792209
QLD,Petrie,175,Mango Hill,,,,,,,,,
QLD,Petrie,175,Mango Hill South,Mango Hill State School,39 Bonnet Pde,,,MANGO HILL,QLD,4509,-27.24281,153.03497
QLD,Petrie,175,Margate,Humpybong State School,Ernest St,,,MARGATE,QLD,4019,-27.2464234,153.1087256
QLD,Petrie,175,Moreton Downs,Moreton Downs State School,101 Lipscombe Rd,,,DECEPTION BAY,QLD,4508,-27.19983,153.01674
QLD,Petrie,175,Murrumba Downs (Petrie),Undurba State School,49-57 Ogg Rd,,,MURRUMBA DOWNS,QLD,4503,-27.2631,153.00826
QLD,Petrie,175,North Lakes,North Lakes State College 10-12,1 The Corso,,,NORTH LAKES,QLD,4509,-27.240192,153.017312
QLD,Petrie,175,North Lakes East,North Lakes State College P-9,Joyner Crct,,,NORTH LAKES,QLD,4509,-27.238356,153.024368
QLD,Petrie,175,North Lakes North,Bounty Boulevard State School,190 Bounty Blvd,,,NORTH LAKES,QLD,4509,-27.2155198,153.0076307
QLD,Petrie,175,Redcliffe,Redcliffe State High School,cnr Oxley Ave & Klinger Rd,,,REDCLIFFE,QLD,4020,-27.22301,153.10996
QLD,Petrie,175,Redcliffe South,Redcliffe Senior Citizens Centre,401 Oxley Ave,,,REDCLIFFE,QLD,4020,-27.235191,153.1083245
QLD,Petrie,175,Rothwell,Rothwell Hall,McKillop Park,176 Morris Rd,,ROTHWELL,QLD,4022,-27.2116814,153.0479957
QLD,Petrie,175,Scarborough,Scarborough State School,47 Eversleigh Rd,,,SCARBOROUGH,QLD,4020,-27.21526,153.11035
QLD,Petrie,175,Scarborough North,Redcliffe First Settlement Lodge 287,72 Seaville Ave,,,SCARBOROUGH,QLD,4020,-27.1967358,153.1105311
QLD,Petrie,175,Taigum (Petrie),Taigum State School,266 Handford Rd,,,TAIGUM,QLD,4018,-27.34789788,153.0377846
QLD,Petrie,175,Woody Point,Woody Point Memorial Hall,cnr Oxley Ave & Hornibrook Esp,,,WOODY POINT,QLD,4019,-27.25995801,153.1035804
QLD,Petrie,175,Woody Point North,Holy Cross Parish Hall,cnr Victoria Ave & Collins St,,,WOODY POINT,QLD,4019,-27.24997,153.09828
QLD,Rankin,176,Algester,Algester State School,19 Endiandra St,,,ALGESTER,QLD,4115,-27.6153459,153.0309177
QLD,Rankin,176,Algester South,St Stephen's School,156 Ridgewood Rd,,,ALGESTER,QLD,4115,-27.61818726,153.0295318
QLD,Rankin,176,Berrinba East,Berrinba East State School,165 Bardon Rd,,,BERRINBA,QLD,4117,-27.6518,153.098
QLD,Rankin,176,Boronia Heights (Rankin),Boronia Heights State School,176-194 Middle Rd,,,BORONIA HEIGHTS,QLD,4124,-27.68478937,153.0193003
QLD,Rankin,176,Brisbane City (Rankin),,,,,,,,,
QLD,Rankin,176,Brisbane North (Rankin),Brisbane City Hall,King George Square,,,BRISBANE CITY,QLD,4000,-27.46895461,153.0235082
QLD,Rankin,176,Browns Plains,Browns Plains State School,1-29 Mayfair Dr,,,BROWNS PLAINS,QLD,4118,-27.66859863,153.0536911
QLD,Rankin,176,Burrowes,Burrowes State School,41-69 Third Ave,,,MARSDEN,QLD,4132,-27.6763,153.091
QLD,Rankin,176,Calamvale,Calamvale Community College,11 Hamish St,,,CALAMVALE,QLD,4116,-27.62683124,153.0442778
QLD,Rankin,176,Calamvale East,Koala Calamvale Childcare Centre,56 Kameruka St,,,CALAMVALE,QLD,4116,-27.62359898,153.0507453
QLD,Rankin,176,Chatswood Hills,Chatswood Hills State School,21-35 Raleigh St,,,SPRINGWOOD,QLD,4127,-27.6285,153.139
QLD,Rankin,176,Crestmead,Crestmead State School,27-61 Augusta St,,,CRESTMEAD,QLD,4132,-27.6878,153.09
QLD,Rankin,176,Crestmead South,St Francis College,64 Julie St,,,CRESTMEAD,QLD,4132,-27.69169117,153.0804489
QLD,Rankin,176,Eight Mile Plains (Rankin),Eight Mile Plains State School,480 Underwood Rd,,,EIGHT MILE PLAINS,QLD,4113,-27.5924238,153.1084998
QLD,Rankin,176,Heritage Park,HP Entertainment Centre,130-138 Waller Rd,,,HERITAGE PARK,QLD,4118,-27.67436077,153.0529226
QLD,Rankin,176,Hillcrest (Rankin),Life and Legacy Church Hillcrest,Unit 13,98-100 Anzac Avenue,,HILLCREST,QLD,4118,-27.66548624,153.0326407
QLD,Rankin,176,Kingston,Kingston State School,50 Juers St,,,KINGSTON,QLD,4114,-27.65998566,153.110826
QLD,Rankin,176,Kuraby (Rankin),Kuraby State School,1523 Beenleigh Rd,,,KURABY,QLD,4112,-27.6076726,153.0961224
QLD,Rankin,176,Mabel Park,Mabel Park State High School,72-116 Paradise Rd,,,SLACKS CREEK,QLD,4127,-27.63902228,153.1299779
QLD,Rankin,176,Marsden (Rankin),Marsden State High School,106-130 Muchow Rd,,,WATERFORD WEST,QLD,4133,-27.6866,153.11
QLD,Rankin,176,Meadowbrook (Rankin),Kidz Magic - Meadowbrook,15 University Dr,,,MEADOWBROOK,QLD,4131,-27.66482933,153.1416538
QLD,Rankin,176,Regents Park,Regents Park State School,42-60 Emerald Dr,,,REGENTS PARK,QLD,4118,-27.68213755,153.03364
QLD,Rankin,176,Rochedale (Rankin),Rochedale State School,694 Rochedale Rd,,,ROCHEDALE,QLD,4123,-27.5803591,153.1254673
QLD,Rankin,176,Rochedale South,Rochedale South State School,15-37 Wendron St,,,ROCHEDALE SOUTH,QLD,4123,-27.5916177,153.129459
QLD,Rankin,176,Runcorn Heights (Rankin),Runcorn Heights State School,200 Nemies Road,,,RUNCORN,QLD,4113,-27.60448,153.0686
QLD,Rankin,176,Slacks Creek (Rankin),Daisy Hill State School,20-50 Daisy Hill Rd,,,DAISY HILL,QLD,4127,-27.64388204,153.1522673
QLD,Rankin,176,Springwood Central,Springwood Central State School,26-34 Dennis Rd,,,SPRINGWOOD,QLD,4127,-27.61814098,153.1296544
QLD,Rankin,176,Springwood East,Springwood State High School,202-212 Springwood Rd,,,SPRINGWOOD,QLD,4127,-27.61177768,153.1382786
QLD,Rankin,176,Springwood Road,Springwood Road State School,94-120 Springwood Rd,,,ROCHEDALE SOUTH,QLD,4123,-27.60720819,153.1289714
QLD,Rankin,176,Stretton,Stretton State College Illaweena Campus,226 Illaweena St,,,STRETTON,QLD,4116,-27.6388095,153.0554166
QLD,Rankin,176,Woodridge,Woodridge State High School,161-323 Wembley Rd,,,LOGAN CENTRAL,QLD,4114,-27.643,153.098
QLD,Rankin,176,Woodridge East,Harris Fields State School,10-38 Smith Rd,,,WOODRIDGE,QLD,4114,-27.630476,153.11656
QLD,Rankin,176,Woodridge North,Woodridge North State School,3/3-11 Arthur St,,,WOODRIDGE,QLD,4114,-27.626173,153.10593
QLD,Rankin,176,Yugumbir,,,,,,,,,
QLD,Ryan,177,Ashgrove West (Ryan),Ashgrove State School,31 Glory St,,,ASHGROVE,QLD,4060,-27.4476,152.977
QLD,Ryan,177,Auchenflower,Queensland Spinners Weavers & Fibre Artists,12 Payne St,,,AUCHENFLOWER,QLD,4066,-27.47042727,152.9951659
QLD,Ryan,177,Bardon,St Joseph's School,41 The Drive,,,BARDON,QLD,4065,-27.45826889,152.9804245
QLD,Ryan,177,Bellbowrie,Bellbowrie Community Church,3077 Moggill Rd,,,BELLBOWRIE,QLD,4070,-27.55018907,152.8880914
QLD,Ryan,177,Brisbane City (Ryan),,,,,,,,,
QLD,Ryan,177,Brisbane North (Ryan),Brisbane City Hall,King George Square,,,BRISBANE CITY,QLD,4000,-27.46895461,153.0235082
QLD,Ryan,177,Brookfield,Brookfield Uniting Church,2 Upper Brookfield Rd,,,BROOKFIELD,QLD,4069,-27.49558562,152.9084778
QLD,Ryan,177,Chapel Hill,Chapel Hill State School,20 Ironbark Rd,,,CHAPEL HILL,QLD,4069,-27.50005292,152.9443622
QLD,Ryan,177,Chapel Hill South,Chapel Hill Uniting Church,9 Chapel Hill Rd,,,CHAPEL HILL,QLD,4069,-27.50760796,152.9537356
QLD,Ryan,177,Dorrington (Ryan),Oakleigh State School,Buxton St,,,ASHGROVE,QLD,4060,-27.4354818,152.9849538
QLD,Ryan,177,Enoggera (Ryan),St John's Anglican Church Hall,185 Wardell St,,,ENOGGERA,QLD,4051,-27.4295167,152.9897868
QLD,Ryan,177,Ferny Grove,Ferny Grove State School,Finvoy St,,,FERNY GROVE,QLD,4055,-27.4039,152.93
QLD,Ryan,177,Fig Tree Pocket,Fig Tree Pocket State School,72 Cubberla St,,,FIG TREE POCKET,QLD,4069,-27.52619485,152.9655148
QLD,Ryan,177,Gaythorne,Mitchelton & Districts Senior Citizens Centre,30 Tel El Kebir St,,,MITCHELTON,QLD,4053,-27.4163073,152.9773718
QLD,Ryan,177,Grovely (Ryan),Grovely State School,200 Dawson Pde,,,KEPERRA,QLD,4054,-27.4012419,152.9609942
QLD,Ryan,177,Indooroopilly,Indooroopilly Uniting Church,74 Station Rd,,,INDOOROOPILLY,QLD,4068,-27.501929,152.971997
QLD,Ryan,177,Indooroopilly East,St Andrew's Anglican Church,89 Fairley St,,,INDOOROOPILLY,QLD,4068,-27.50330457,152.9798334
QLD,Ryan,177,Indooroopilly West,Indooroopilly State School,426 Moggill Rd,,,INDOOROOPILLY,QLD,4068,-27.49987196,152.9676584
QLD,Ryan,177,Ironside,Ironside State School,2 Hawken Dr,,,ST LUCIA,QLD,4067,-27.500425,152.99639
QLD,Ryan,177,Kenmore,Kenmore State School,2052 Moggill Rd,,,KENMORE,QLD,4069,-27.5088,152.94
QLD,Ryan,177,Kenmore South,Kenmore South State School,16 Kersley Rd,,,KENMORE,QLD,4069,-27.51786835,152.9436304
QLD,Ryan,177,Keperra,Baptist Church Hall,980 Samford Rd,,,KEPERRA,QLD,4054,-27.4149287,152.9553616
QLD,Ryan,177,Milton (Ryan),Lavalla Centre,58 Fernberg Rd,,,PADDINGTON,QLD,4064,-27.4638043,152.9990602
QLD,Ryan,177,Mitchelton,Mitchelton State School,47 Glen Retreat Rd,,,MITCHELTON,QLD,4053,-27.41273401,152.968889
QLD,Ryan,177,Moggill,Moggill State School,3417 Moggill Rd,,,MOGGILL,QLD,4070,-27.5682323,152.8772191
QLD,Ryan,177,Oxford Park,Grovely Scout Hall,170 Blaker Rd,,,KEPERRA,QLD,4054,-27.40512554,152.9660104
QLD,Ryan,177,Pullenvale,Pullenvale State School,120 Grandview Rd,,,PULLENVALE,QLD,4069,-27.5336,152.895
QLD,Ryan,177,Rainworth,Rainworth State School,185 Boundary Rd,,,BARDON,QLD,4065,-27.4677,152.985
QLD,Ryan,177,St Lucia,Chinese Christian Church,83 Ryans Rd,,,ST LUCIA,QLD,4067,-27.4955,152.997
QLD,Ryan,177,Taringa,Taringa Baptist Church,36 Morrow St,,,TARINGA,QLD,4068,-27.4927495,152.9811492
QLD,Ryan,177,The Gap,The Gap State School,1111 Waterworks Rd,,,THE GAP,QLD,4061,-27.44148188,152.9445068
QLD,Ryan,177,The Gap East,Payne Road State School OSHC,171 Payne Rd,,,THE GAP,QLD,4061,-27.44797908,152.9515468
QLD,Ryan,177,The Gap West,Hilder Road State School,Kaloma Rd,,,THE GAP,QLD,4061,-27.43701608,152.9383935
QLD,Ryan,177,Toowong,Toowong Uniting Church,82 Sherwood Rd,,,TOOWONG,QLD,4066,-27.4853453,152.9883313
QLD,Ryan,177,Toowong West,Taringa Milton Toowong Scout Group,31 Woodstock Ave,,,TARINGA,QLD,4068,-27.49080445,152.9752115
QLD,Ryan,177,Upper Brookfield,Upper Brookfield State School,496 Upper Brookfield Rd,,,UPPER BROOKFIELD,QLD,4069,-27.4785,152.869
QLD,Ryan,177,Upper Kedron,St Andrew's Catholic Primary School,89 Hogarth Rd,,,FERNY GROVE,QLD,4055,-27.40886386,152.9256821
QLD,Wide Bay,178,Amamoor,Amamoor State School,2 Elizabeth St,,,AMAMOOR,QLD,4570,-26.3465259,152.6730076
QLD,Wide Bay,178,Baddow,Sunbury State School,545 Alice St,,,MARYBOROUGH,QLD,4650,-25.5246,152.679
QLD,Wide Bay,178,Bauple,Bauple Recreational Ground,6 Forestry Rd,,,BAUPLE,QLD,4650,-25.8118448,152.6215991
QLD,Wide Bay,178,Bell Hilltop,Aldridge State High School,47 Boys Ave,,,MARYBOROUGH,QLD,4650,-25.51543352,152.6885304
QLD,Wide Bay,178,Boonooroo,Boonooroo Hall,Eckert Rd,,,BOONOOROO,QLD,4650,-25.6723807,152.8881328
QLD,Wide Bay,178,Boreen Point,Lake Cootharaba Sailing Club,24 Boreen Pde,,,BOREEN POINT,QLD,4565,-26.2858063,152.9970324
QLD,Wide Bay,178,Brooweena,Brooweena State School,Lahey St,,,BROOWEENA,QLD,4620,-25.5988929,152.2612106
QLD,Wide Bay,178,Chatsworth,Chatsworth Community Hall,3 Allen Rd,,,CHATSWORTH,QLD,4570,-26.14151047,152.6153719
QLD,Wide Bay,178,Cherbourg,Cherbourg Town Hall,22 Barambah Ave,,,CHERBOURG,QLD,4605,-26.28969998,151.9544034
QLD,Wide Bay,178,Cloyna,Cloyna State School,8 William Webber Rd,,,CLOYNA,QLD,4605,-26.108,151.846
QLD,Wide Bay,178,Cooloola Cove,Veterans & Community Hall,1 Santa Maria Ct,,,COOLOOLA COVE,QLD,4580,-25.9706393,152.9849189
QLD,Wide Bay,178,Cooran,Cooran State School,31 James St,,,COORAN,QLD,4569,-26.3412,152.824
QLD,Wide Bay,178,Cooroy,Cooroy State School,59 Elm St,,,COOROY,QLD,4563,-26.4118054,152.9105382
QLD,Wide Bay,178,Cooroy South,Noosa District High School,11-27 Tulip St,,,COOROY,QLD,4563,-26.424107,152.909132
QLD,Wide Bay,178,Cootharaba Rd,,,,,,,,,
QLD,Wide Bay,178,Cootharaba Road,Gympie State High School,1 Everson Rd,,,GYMPIE,QLD,4570,-26.18921563,152.6785921
QLD,Wide Bay,178,Curra,Curra Community Hall,12 David Dr,,,CURRA,QLD,4570,-26.08245621,152.5802551
QLD,Wide Bay,178,Federal,Federal State School,40 Middle Creek Rd,,,FEDERAL,QLD,4568,-26.39281982,152.7929886
QLD,Wide Bay,178,Glenwood,Glenwood Community Hall,13 Pepper Rd,,,GLENWOOD,QLD,4570,-25.93575371,152.61615
QLD,Wide Bay,178,Goomboorian,Goomboorian Memorial Hall,5 Ross Rd,,,GOOMBOORIAN,QLD,4570,-26.07707894,152.7792787
QLD,Wide Bay,178,Goomeri,Goomeri State School,5 Munro St,,,GOOMERI,QLD,4601,-26.17931517,152.0652126
QLD,Wide Bay,178,Granville,Granville State School,82 Cambridge St,,,GRANVILLE,QLD,4650,-25.53845315,152.7140249
QLD,Wide Bay,178,Gunalda,Gunalda State School,6 Miva Road,,,GUNALDA,QLD,4570,-25.992602,152.56034
QLD,Wide Bay,178,Gympie Central,Gympie Senior Citizens Centre,40 Mellor St,,,GYMPIE,QLD,4570,-26.1883904,152.6668328
QLD,Wide Bay,178,Gympie East,Gympie East State School,219 Cedar Pocket Rd,,,GREENS CREEK,QLD,4570,-26.17913442,152.7325026
QLD,Wide Bay,178,Gympie North,James Nash High School,109 Myall St,,,GYMPIE,QLD,4570,-26.17506025,152.6571784
QLD,Wide Bay,178,Horseshoe Bend,Gympie Church of Christ,57 Horseshoe Bend Road,,,GYMPIE,QLD,4570,-26.18236585,152.6709972
QLD,Wide Bay,178,Imbil,Mary Valley State College,15 Edward St,,,IMBIL,QLD,4570,-26.4599189,152.6792682
QLD,Wide Bay,178,Jones Hill,,,,,,,,,
QLD,Wide Bay,178,Kandanga,Kandanga Hall,81 Main St,,,KANDANGA,QLD,4570,-26.38644793,152.680159
QLD,Wide Bay,178,Kilkivan,Kilkivan State School,6 Council St,,,KILKIVAN,QLD,4600,-26.08775825,152.242203
QLD,Wide Bay,178,Kin Kin,Kin Kin School of Arts,50 Main St,,,KIN KIN,QLD,4571,-26.26347071,152.8743624
QLD,Wide Bay,178,Kybong,,,,,,,,,
QLD,Wide Bay,178,Lower Wonga,Lower Wonga Hall,1048 Wide Bay Hwy,,,LOWER WONGA,QLD,4570,-26.0908019,152.4845098
QLD,Wide Bay,178,Maryborough,St Paul's Memorial Hall,200 Adelaide St,,,MARYBOROUGH,QLD,4650,-25.5390928,152.7011422
QLD,Wide Bay,178,Maryborough West,Maryborough West State School,149 North St,,,MARYBOROUGH,QLD,4650,-25.52276014,152.6935943
QLD,Wide Bay,178,Monkland,Monkland State School,220 Brisbane Rd,,,MONKLAND,QLD,4570,-26.2132995,152.6867653
QLD,Wide Bay,178,Mothar Mountain,Mothar Mountain Community Hall,Lot 374 Noosa Rd,,,MOTHAR MOUNTAIN,QLD,4570,-26.2454235,152.7502641
QLD,Wide Bay,178,Mungar,Mungar State School,1143 Mungar Rd,,,MUNGAR,QLD,4650,-25.6039,152.591
QLD,Wide Bay,178,Murgon,Murgon PCYC,38-40 Macalister St,,,MURGON,QLD,4605,-26.24576711,151.9397607
QLD,Wide Bay,178,Noosa Heads,Sunshine Beach State School,105 Ben Lexcen Dr,,,SUNSHINE BEACH,QLD,4567,-26.40880701,153.0989121
QLD,Wide Bay,178,Noosaville,Good Shepherd Lutheran Church Hall,115 Eumundi Noosa Rd,,,NOOSAVILLE,QLD,4566,-26.4089915,153.0479866
QLD,Wide Bay,178,Noosaville West (Wide Bay),Noosa Christian Outreach Centre Hall,202 Beckmans Rd,,,NOOSAVILLE,QLD,4566,-26.4116844,153.039094
QLD,Wide Bay,178,Peregian Beach,Peregian Beach Kindergarten,13 Rufous St,,,PEREGIAN BEACH,QLD,4573,-26.4801264,153.0949659
QLD,Wide Bay,178,Pie Creek,,,,,,,,,
QLD,Wide Bay,178,Pomona,Lawson Shed,1 Memorial Ave,,,POMONA,QLD,4568,-26.36567448,152.8554019
QLD,Wide Bay,178,Rainbow Beach,Rainbow Beach Community Hall,32 Rainbow Beach Rd,,,RAINBOW BEACH,QLD,4581,-25.90450563,153.0902134
QLD,Wide Bay,178,Southside,Gympie South State School,50 Exhibition Rd,,,SOUTHSIDE,QLD,4570,-26.19872246,152.6460002
QLD,Wide Bay,178,Tansey,,,,,,,,,
QLD,Wide Bay,178,Tewantin,Tewantin State School,10 Werin St,,,TEWANTIN,QLD,4565,-26.38969585,153.0315295
QLD,Wide Bay,178,Tewantin South,Noosaville State School,75 Beckmans Rd,,,TEWANTIN,QLD,4565,-26.4086,153.029
QLD,Wide Bay,178,Tiaro,Tiaro State School,1 Forgan Tce,,,TIARO,QLD,4650,-25.7283171,152.5826523
QLD,Wide Bay,178,Tin Can Bay,Tin Can Bay State School,2 Snapper Creek Rd,,,TIN CAN BAY,QLD,4580,-25.92464392,152.994882
QLD,Wide Bay,178,Tinana,Tinana State School,239 Gympie Rd,,,TINANA,QLD,4650,-25.55862422,152.667299
QLD,Wide Bay,178,Tinbeerwah,Tinbeerwah Hall,863 Sunrise Rd,,,TINBEERWAH,QLD,4563,-26.4169,152.9971
QLD,Wide Bay,178,Veteran,Veteran Hall,594 Sandy Creek Rd,,,VETERAN,QLD,4570,-26.1354087,152.7015998
